,measure_name,Entity,sex_name,age_name,cause_name,metric_name,Year,val,upper,lower,Code,Human Development Index (UNDP),Life expectancy,Expected Years of Schooling (years),Avg_yrs_schooling,"GNI per capita, PPP",HDI_Classes
71061,Incidence,Egypt,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1995,1.6643606139686968,1.816828940034506,1.516624866006444,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71067,Incidence,Egypt,Both,Age-standardized,Multiple myeloma,Rate,1995,1.0498955363022335,1.273911205150125,0.8347908097086029,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71073,Incidence,Egypt,Both,Age-standardized,Leukemia,Rate,1995,5.354381520258142,6.946692789242369,4.711785897196441,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71085,Incidence,Egypt,Both,Age-standardized,Other malignant neoplasms,Rate,1995,7.11427189321303,7.7932854639839855,6.358004426554595,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71097,Incidence,Egypt,Both,Age-standardized,Stomach cancer,Rate,1995,5.262459669393464,5.756271402932546,4.717113756159804,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71103,Incidence,Egypt,Both,Age-standardized,Liver cancer,Rate,1995,15.768374379175247,17.98732518726684,13.485413159692524,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71109,Incidence,Egypt,Both,Age-standardized,Larynx cancer,Rate,1995,1.0568248185627458,1.2507576674787502,0.9419455751746596,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71115,Incidence,Egypt,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1995,7.06084009761357,7.709659327531561,6.295120910654822,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71121,Incidence,Egypt,Both,Age-standardized,Breast cancer,Rate,1995,8.67138178131069,9.553453609640972,7.872261096119143,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71125,Incidence,Egypt,Both,Age-standardized,Cervical cancer,Rate,1995,1.3115025482838094,1.6770138403364674,1.1274793990538077,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71129,Incidence,Egypt,Both,Age-standardized,Uterine cancer,Rate,1995,1.24549433152526,1.4613279054201709,0.958593462209591,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71135,Incidence,Egypt,Both,Age-standardized,Prostate cancer,Rate,1995,4.046043232803104,5.049622046071022,3.4407211681509766,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71141,Incidence,Egypt,Both,Age-standardized,Colon and rectum cancer,Rate,1995,6.34449109357038,6.874665162109806,5.758479568998711,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71147,Incidence,Egypt,Both,Age-standardized,Lip and oral cavity cancer,Rate,1995,0.9025608822324824,0.9920054441485456,0.8150351394913936,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71153,Incidence,Egypt,Both,Age-standardized,Nasopharynx cancer,Rate,1995,0.1418681854619614,0.1586614919073692,0.1255614817746377,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
71159,Incidence,Egypt,Both,Age-standardized,Esophageal cancer,Rate,1995,1.250491333538184,1.6831975407788884,1.113902796535339,EGY,0.576,66.779,10.4,4.0,6520.3837890625,Medium
77071,Incidence,Egypt,Both,Age-standardized,Other pharynx cancer,Rate,1996,0.221173159230305,0.2530429297167084,0.195300939980669,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77077,Incidence,Egypt,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1996,1.2758921735035338,1.5356493347119573,1.1256776257922676,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77083,Incidence,Egypt,Both,Age-standardized,Pancreatic cancer,Rate,1996,2.464422873277992,2.695917188825056,2.239028049495465,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77089,Incidence,Egypt,Both,Age-standardized,Malignant skin melanoma,Rate,1996,0.1795612699859346,0.2460782325070683,0.144120019125262,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77095,Incidence,Egypt,Both,Age-standardized,Non-melanoma skin cancer,Rate,1996,5.171553380587099,5.809124519867469,4.541926525089318,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77099,Incidence,Egypt,Both,Age-standardized,Ovarian cancer,Rate,1996,1.0777339032352926,1.8970058711976288,0.817136189807593,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77103,Incidence,Egypt,Both,Age-standardized,Testicular cancer,Rate,1996,0.1752402114172603,0.3937197731013611,0.0947321288063594,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77109,Incidence,Egypt,Both,Age-standardized,Kidney cancer,Rate,1996,1.2588223378463483,1.4188067310988122,1.1332906790239554,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77115,Incidence,Egypt,Both,Age-standardized,Bladder cancer,Rate,1996,12.693107828540834,14.145301101918514,11.142482371703531,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77121,Incidence,Egypt,Both,Age-standardized,Brain and central nervous system cancer,Rate,1996,2.9404157049158925,4.4793916171625305,2.4543935228593297,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77127,Incidence,Egypt,Both,Age-standardized,Thyroid cancer,Rate,1996,1.3705581625775187,1.7873631291425487,1.165085567274553,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77133,Incidence,Egypt,Both,Age-standardized,Mesothelioma,Rate,1996,0.0636454275704177,0.1260110544505691,0.0325077608597324,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77139,Incidence,Egypt,Both,Age-standardized,Hodgkin lymphoma,Rate,1996,0.4037647351727008,1.0464183598954495,0.1499708694356917,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77145,Incidence,Egypt,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1996,1.6758868935407232,1.836251495931218,1.5284304221018787,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77151,Incidence,Egypt,Both,Age-standardized,Multiple myeloma,Rate,1996,1.049510063863858,1.2632011683236488,0.8384066304500061,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77157,Incidence,Egypt,Both,Age-standardized,Leukemia,Rate,1996,5.283081886234503,6.734031804800988,4.641304859103596,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77169,Incidence,Egypt,Both,Age-standardized,Other malignant neoplasms,Rate,1996,7.101372845976996,7.801090164017095,6.37358501104149,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77181,Incidence,Egypt,Both,Age-standardized,Esophageal cancer,Rate,1996,1.2593053234359102,1.6775518942281662,1.1212294216441372,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77187,Incidence,Egypt,Both,Age-standardized,Stomach cancer,Rate,1996,5.192806997017217,5.68389450009868,4.6482326719766975,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77193,Incidence,Egypt,Both,Age-standardized,Liver cancer,Rate,1996,15.668180819536506,17.66007674058331,13.52294000706488,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77199,Incidence,Egypt,Both,Age-standardized,Larynx cancer,Rate,1996,1.064237829341743,1.2623199077318563,0.9455788086436276,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77205,Incidence,Egypt,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1996,7.1496992607012,7.831246921106205,6.342906813863339,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77211,Incidence,Egypt,Both,Age-standardized,Breast cancer,Rate,1996,9.258233813125631,10.338662309153577,8.292447280873807,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77215,Incidence,Egypt,Both,Age-standardized,Cervical cancer,Rate,1996,1.332129926460638,1.6992118320758178,1.1379697749423172,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77219,Incidence,Egypt,Both,Age-standardized,Uterine cancer,Rate,1996,1.2832230681022918,1.5129421564707264,0.9816829227328278,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77225,Incidence,Egypt,Both,Age-standardized,Prostate cancer,Rate,1996,4.055614453797518,5.103678242461987,3.4516989485821896,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77231,Incidence,Egypt,Both,Age-standardized,Colon and rectum cancer,Rate,1996,6.403937063299675,6.941094556891422,5.79592135054062,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77237,Incidence,Egypt,Both,Age-standardized,Lip and oral cavity cancer,Rate,1996,0.9097942348478476,1.004025645450182,0.8209823729040511,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
77243,Incidence,Egypt,Both,Age-standardized,Nasopharynx cancer,Rate,1996,0.1444898101785812,0.1624341701095653,0.1282120345158037,EGY,0.584,67.249,10.6,4.2,6716.140625,Medium
95031,Incidence,Egypt,Both,Age-standardized,Other malignant neoplasms,Rate,1997,7.12484362532843,7.828370522598127,6.40359722236861,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95037,Incidence,Egypt,Both,Age-standardized,Other pharynx cancer,Rate,1997,0.227451155741682,0.2596422658712748,0.2003516044794759,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95049,Incidence,Egypt,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1997,1.2894018110765786,1.530482797636461,1.1353550246921416,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95055,Incidence,Egypt,Both,Age-standardized,Pancreatic cancer,Rate,1997,2.5317984995733696,2.782775604162464,2.299641051469282,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95061,Incidence,Egypt,Both,Age-standardized,Malignant skin melanoma,Rate,1997,0.1812623923594433,0.246600931285963,0.1447936217081989,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95067,Incidence,Egypt,Both,Age-standardized,Non-melanoma skin cancer,Rate,1997,5.081199880448558,5.701202409416173,4.471565972845219,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95071,Incidence,Egypt,Both,Age-standardized,Ovarian cancer,Rate,1997,1.1114576482556715,1.9300725041776507,0.8448819028990866,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95075,Incidence,Egypt,Both,Age-standardized,Testicular cancer,Rate,1997,0.1769223973700342,0.3825281626903348,0.095658147804754,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95081,Incidence,Egypt,Both,Age-standardized,Kidney cancer,Rate,1997,1.288577697090043,1.449516929945332,1.150395476422946,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95087,Incidence,Egypt,Both,Age-standardized,Bladder cancer,Rate,1997,12.870545919397983,14.367748435949249,11.310245393702871,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95093,Incidence,Egypt,Both,Age-standardized,Brain and central nervous system cancer,Rate,1997,2.966851879973932,4.499826748950193,2.4769705450904764,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95099,Incidence,Egypt,Both,Age-standardized,Thyroid cancer,Rate,1997,1.386962284639488,1.8370947277943657,1.1792015848582376,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95105,Incidence,Egypt,Both,Age-standardized,Mesothelioma,Rate,1997,0.0645482539193379,0.1274271984534703,0.0328763901647836,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95111,Incidence,Egypt,Both,Age-standardized,Hodgkin lymphoma,Rate,1997,0.4058118248867315,1.0453359174556685,0.153936490347138,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95117,Incidence,Egypt,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1997,1.6930833589227925,1.8606249654883693,1.5427307981333804,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95123,Incidence,Egypt,Both,Age-standardized,Multiple myeloma,Rate,1997,1.0578222172120069,1.260640560185433,0.8430335523459573,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95129,Incidence,Egypt,Both,Age-standardized,Leukemia,Rate,1997,5.262148031075831,6.713056748453646,4.617640816971365,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95138,Incidence,Egypt,Both,Age-standardized,Colon and rectum cancer,Rate,1997,6.525951691108741,7.0973688030561375,5.941215991975602,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95144,Incidence,Egypt,Both,Age-standardized,Lip and oral cavity cancer,Rate,1997,0.9289556278744512,1.0293741106098575,0.8371418353332534,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95150,Incidence,Egypt,Both,Age-standardized,Nasopharynx cancer,Rate,1997,0.1479969190130254,0.1661673211070882,0.1307330974971102,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95156,Incidence,Egypt,Both,Age-standardized,Esophageal cancer,Rate,1997,1.280219061746248,1.6805845629100444,1.133209293081435,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95162,Incidence,Egypt,Both,Age-standardized,Stomach cancer,Rate,1997,5.213828770307806,5.743898106370676,4.659232760445035,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95168,Incidence,Egypt,Both,Age-standardized,Liver cancer,Rate,1997,15.562547798269762,17.388977689872178,13.588405870244369,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95174,Incidence,Egypt,Both,Age-standardized,Larynx cancer,Rate,1997,1.0912912639742316,1.2973797864391494,0.9672088482431802,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95180,Incidence,Egypt,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1997,7.328047856755933,8.090331271604214,6.475834374067747,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95186,Incidence,Egypt,Both,Age-standardized,Breast cancer,Rate,1997,9.824911924756451,11.088515164623198,8.656174213533653,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95190,Incidence,Egypt,Both,Age-standardized,Cervical cancer,Rate,1997,1.3470190634372745,1.706846238588009,1.1470260583838527,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95194,Incidence,Egypt,Both,Age-standardized,Uterine cancer,Rate,1997,1.313744118815381,1.5551458749181668,1.005952654090604,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
95200,Incidence,Egypt,Both,Age-standardized,Prostate cancer,Rate,1997,4.120860058929528,5.188918093957264,3.4962393655694943,EGY,0.591,67.68,10.7,4.3,6943.98828125,Medium
132909,Incidence,Egypt,Both,Age-standardized,Stomach cancer,Rate,1999,5.132679421172183,5.689180674883814,4.587439391114986,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132915,Incidence,Egypt,Both,Age-standardized,Liver cancer,Rate,1999,15.453801537578528,17.173169035578585,13.496991665511269,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132921,Incidence,Egypt,Both,Age-standardized,Larynx cancer,Rate,1999,1.122862826647676,1.3361049529371156,0.991434894109071,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132927,Incidence,Egypt,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1999,7.58118676915541,8.389306747331997,6.673056982327646,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132933,Incidence,Egypt,Both,Age-standardized,Breast cancer,Rate,1999,10.76744408712465,12.111653882201422,9.5225625310132,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132937,Incidence,Egypt,Both,Age-standardized,Cervical cancer,Rate,1999,1.3122544406479837,1.6640354576617826,1.1274354354976568,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132941,Incidence,Egypt,Both,Age-standardized,Uterine cancer,Rate,1999,1.3398548992243158,1.5936629600899002,1.0224716777012908,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132947,Incidence,Egypt,Both,Age-standardized,Prostate cancer,Rate,1999,4.36158965774583,5.471938392263423,3.680693332236083,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132953,Incidence,Egypt,Both,Age-standardized,Colon and rectum cancer,Rate,1999,6.713987238091871,7.382076967423748,6.073407592505236,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132959,Incidence,Egypt,Both,Age-standardized,Lip and oral cavity cancer,Rate,1999,0.9634837148160896,1.0832016755949747,0.8679551371399019,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132965,Incidence,Egypt,Both,Age-standardized,Nasopharynx cancer,Rate,1999,0.1520217029907512,0.1715707180865223,0.1348467568381303,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132971,Incidence,Egypt,Both,Age-standardized,Esophageal cancer,Rate,1999,1.3065816662390075,1.6897398717768506,1.149103307472649,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132977,Incidence,Egypt,Both,Age-standardized,Other pharynx cancer,Rate,1999,0.2372338985073746,0.2733019694535136,0.2073756143359975,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132983,Incidence,Egypt,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1999,1.2859315386046128,1.5245761465345584,1.1368187689843734,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132989,Incidence,Egypt,Both,Age-standardized,Pancreatic cancer,Rate,1999,2.707421978035481,2.993035664052584,2.4366240647890245,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
132995,Incidence,Egypt,Both,Age-standardized,Malignant skin melanoma,Rate,1999,0.1849117157698431,0.2500938230781867,0.1482330915033862,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133001,Incidence,Egypt,Both,Age-standardized,Non-melanoma skin cancer,Rate,1999,4.918926389319547,5.532245903504963,4.358576106227824,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133005,Incidence,Egypt,Both,Age-standardized,Ovarian cancer,Rate,1999,1.173610788933759,1.969825621303028,0.8801989544614809,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133009,Incidence,Egypt,Both,Age-standardized,Testicular cancer,Rate,1999,0.1938447122908581,0.4207089697510565,0.1063899331627801,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133015,Incidence,Egypt,Both,Age-standardized,Kidney cancer,Rate,1999,1.3756533122344796,1.546633375671469,1.2252378308212222,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133021,Incidence,Egypt,Both,Age-standardized,Bladder cancer,Rate,1999,13.262938098687243,14.88099191535817,11.52337511250787,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133027,Incidence,Egypt,Both,Age-standardized,Brain and central nervous system cancer,Rate,1999,3.011773442786056,4.430243451110188,2.514822498042697,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133033,Incidence,Egypt,Both,Age-standardized,Thyroid cancer,Rate,1999,1.422680384951696,1.905554766774378,1.2079252133797356,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133039,Incidence,Egypt,Both,Age-standardized,Mesothelioma,Rate,1999,0.0656240054644608,0.1313748693920361,0.0337458270775114,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133045,Incidence,Egypt,Both,Age-standardized,Hodgkin lymphoma,Rate,1999,0.4035609936696337,1.0248821955056986,0.1593339016839602,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133051,Incidence,Egypt,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1999,1.7112451707672574,1.9042966593995023,1.5418700895283135,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133057,Incidence,Egypt,Both,Age-standardized,Multiple myeloma,Rate,1999,1.073475667596976,1.2674196642934985,0.8568374485237953,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133063,Incidence,Egypt,Both,Age-standardized,Leukemia,Rate,1999,5.161804450214326,6.534215433891132,4.524617489663096,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
133075,Incidence,Egypt,Both,Age-standardized,Other malignant neoplasms,Rate,1999,7.228014784993667,8.011922669441777,6.496686379419708,EGY,0.605,68.357,11.0,4.6,7464.9091796875,Medium
145659,Incidence,Egypt,Both,Age-standardized,Esophageal cancer,Rate,1998,1.2830986646864078,1.6748394667908448,1.1353345958730998,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145665,Incidence,Egypt,Both,Age-standardized,Stomach cancer,Rate,1998,5.191346185433118,5.747960506400167,4.629619643711872,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145671,Incidence,Egypt,Both,Age-standardized,Liver cancer,Rate,1998,15.481105548349412,17.251289415407825,13.51564595744324,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145677,Incidence,Egypt,Both,Age-standardized,Larynx cancer,Rate,1998,1.0961723693781622,1.2845851410021116,0.9713450982704904,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145683,Incidence,Egypt,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1998,7.404678095870904,8.170173639036014,6.543997812185755,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145689,Incidence,Egypt,Both,Age-standardized,Breast cancer,Rate,1998,10.160378807323305,11.521243603811856,8.995558237546556,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145693,Incidence,Egypt,Both,Age-standardized,Cervical cancer,Rate,1998,1.3306602489803765,1.6848001585667476,1.1406730096518654,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145697,Incidence,Egypt,Both,Age-standardized,Uterine cancer,Rate,1998,1.3121675987012895,1.5657253559346147,1.0062921738510295,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145703,Incidence,Egypt,Both,Age-standardized,Prostate cancer,Rate,1998,4.171818040542349,5.273744995439433,3.536841504512715,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145709,Incidence,Egypt,Both,Age-standardized,Colon and rectum cancer,Rate,1998,6.546503420589895,7.119597537792252,5.934706570622148,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145715,Incidence,Egypt,Both,Age-standardized,Lip and oral cavity cancer,Rate,1998,0.937493806621534,1.0435207633711536,0.8452653764766218,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145721,Incidence,Egypt,Both,Age-standardized,Nasopharynx cancer,Rate,1998,0.1486392744533652,0.1665228650954771,0.1321196786720361,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145727,Incidence,Egypt,Both,Age-standardized,Other pharynx cancer,Rate,1998,0.2311196796548688,0.2641578760458591,0.2025515278711149,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145733,Incidence,Egypt,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1998,1.290525446373787,1.5348128498377869,1.1350541462941257,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145739,Incidence,Egypt,Both,Age-standardized,Pancreatic cancer,Rate,1998,2.562598613958029,2.814528717564578,2.316866366200696,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145745,Incidence,Egypt,Both,Age-standardized,Malignant skin melanoma,Rate,1998,0.1811812856690368,0.2450248318679283,0.1447052122333855,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145751,Incidence,Egypt,Both,Age-standardized,Non-melanoma skin cancer,Rate,1998,4.989511885245523,5.591380637107704,4.412103233564557,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145755,Incidence,Egypt,Both,Age-standardized,Ovarian cancer,Rate,1998,1.1335890186883182,1.934778126253051,0.8606108581864754,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145759,Incidence,Egypt,Both,Age-standardized,Testicular cancer,Rate,1998,0.176162706696957,0.3745825226078447,0.0968345094456421,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145765,Incidence,Egypt,Both,Age-standardized,Kidney cancer,Rate,1998,1.3011850212109564,1.4592033710071004,1.171040270065738,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145771,Incidence,Egypt,Both,Age-standardized,Bladder cancer,Rate,1998,12.836849959147484,14.252691408029795,11.257939072957711,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145777,Incidence,Egypt,Both,Age-standardized,Brain and central nervous system cancer,Rate,1998,2.9594561973636697,4.4177406351191015,2.45868166672736,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145783,Incidence,Egypt,Both,Age-standardized,Thyroid cancer,Rate,1998,1.3686028815233977,1.8293835899409616,1.171466268556681,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145789,Incidence,Egypt,Both,Age-standardized,Mesothelioma,Rate,1998,0.0645335419101114,0.1264802866740809,0.0328505396669303,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145795,Incidence,Egypt,Both,Age-standardized,Hodgkin lymphoma,Rate,1998,0.4037201227209358,1.0349546424085434,0.1563050218422167,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145801,Incidence,Egypt,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1998,1.6780660530791676,1.85637304575456,1.526497941252765,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145807,Incidence,Egypt,Both,Age-standardized,Multiple myeloma,Rate,1998,1.057685533944105,1.2570021379422265,0.8441169884331916,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145813,Incidence,Egypt,Both,Age-standardized,Leukemia,Rate,1998,5.173577087509562,6.553727202067499,4.543494067762782,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
145825,Incidence,Egypt,Both,Age-standardized,Other malignant neoplasms,Rate,1998,7.067247271010831,7.797047580070995,6.356182806058593,EGY,0.592,68.051,10.4,4.5,7210.0029296875,Medium
146727,Incidence,Egypt,Both,Age-standardized,Other pharynx cancer,Rate,2000,0.2389422536971228,0.2757290164002872,0.2094507070492468,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146733,Incidence,Egypt,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2000,1.2460026582642303,1.4926968165976746,1.100480626285245,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146739,Incidence,Egypt,Both,Age-standardized,Pancreatic cancer,Rate,2000,2.814536358036897,3.129658118049849,2.522662316599442,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146745,Incidence,Egypt,Both,Age-standardized,Malignant skin melanoma,Rate,2000,0.1873313009496906,0.2504463659906862,0.1511845405337684,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146751,Incidence,Egypt,Both,Age-standardized,Non-melanoma skin cancer,Rate,2000,4.893274530564384,5.499779709131391,4.334731850406307,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146755,Incidence,Egypt,Both,Age-standardized,Ovarian cancer,Rate,2000,1.2091199398462626,2.0236821586101343,0.8647946279539385,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146759,Incidence,Egypt,Both,Age-standardized,Testicular cancer,Rate,2000,0.2156754384097724,0.4564814084512943,0.1184419930205921,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146765,Incidence,Egypt,Both,Age-standardized,Kidney cancer,Rate,2000,1.4374633935303078,1.6188681479039548,1.275431478721396,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146771,Incidence,Egypt,Both,Age-standardized,Bladder cancer,Rate,2000,13.552116781267314,15.277614144707329,11.64161947002776,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146777,Incidence,Egypt,Both,Age-standardized,Brain and central nervous system cancer,Rate,2000,3.040096851132963,4.420423023683011,2.519749235039586,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
146783,Incidence,Egypt,Both,Age-standardized,Thyroid cancer,Rate,2000,1.4634523579708807,1.9777412814285893,1.2364484678918486,EGY,0.611,68.602,11.1,4.8,7781.35009765625,Medium
